,0
172,catena-[tetrakis(mu-iodo)-heptakis(mu-isonicotinato)-diaqua-penta-copper(i)-di-praseodymium(iii) benzene solvate]
173,catena-[bis(mu-2-(pyrazin-2-yl)quinoline-4-carboxylato)-diaqua-di-copper(i)-copper(ii) bis(tetrafluoroborate)]
174,"catena-[(mu!3$-4,4'-(Pyridine-3,5-diylbis(carbonylimino))dibenzoato)-aqua-zinc(ii) N,N-dimethylformamide unknown solvate hydrate]"
175,"catena-[(mu!12$-3,3',3'',3''',3'''',3'''''-(Benzene-1,2,3,4,5,6-hexaylhexakis(methyleneoxy))hexabenzoato)-diaqua-tri-zinc(ii) N,N-dimethylformamide solvate heptahydrate]"
176,"catena-[hexakis(dimethylammonium)bis(mu!6$-3,3',3'',3''',3'''',3'''''-(benzene-1,2,3,4,5,6-hexaylhexakis(methyleneoxy))hexabenzoato)-hexa-aqua-tri-nickel(ii) N,N-dimethylformamide solvate pentadecahydrate]"
177,"catena-(tris(mu!2$-1,2-bis-(1,2,4-triazol-1-yl)ethane)-iron(ii) bis(tetrafluoroborate) monohydrate)"
178,"catena-((mu!12$-Phosphato)-tris(mu!2$-4,4'-bipyridine)-octacosakis(mu!2$-oxo)-bis(2,2'-bipyridine)-octaoxo-tetra-copper(i)-dodeca-tungsten hydrate)"
179,"catena-[bis(mu!5$-4,4'-Oxydibenzene-1,2-carboxylato)-bis(mu!2$-4,4'-bipyridine)-diaqua-tetra-zinc(ii) 4,4'-bipyridine clathrate]"
180,"catena-(bis(mu!5$-Oxybis(benzene-3,3',4,4'-tetracarboxylato))-bis(mu!2$-4,4'-bipyridine)-diaqua-tetra-zinc(ii) 4,4'-bipyridine solvate)"
181,catena-[tetrakis[mu!3$-5-(pyridine-4-chiarboxamido)isophthalato]-[tetraaqua-nickel(ii)-di-terbium(iii)] tetrahydrate]
182,"catena-[[diaqua-tris(mu!2$-4,4'-bipyridine)bis[mu!2$-2-(carboxylatomethylsulfanyl)nicotinato]-di-cobalt(ii)] hydrate]"
183,"catena-(bis(mu!2$-4,4'-Bipyridine)-(mu!2$-hexafluoro-germanium)-copper(ii) octahydrate)"
184,"catena-[bis(mu!3$-1,2-bis(1-(4-Pyridyl)ethylideneamino)ethane)-di-silver(i) diperchlorate tetrahydrate]"
185,catena-(bis(5-((2-Methyl-1H-imidazol-1-yl)methyl)isophthalato)-aqua-cobalt)
186,catena-[(mu-5-((2-methyl-1H-imidazol-1-yl)methyl)isophthalato)-aqua-cobalt]
187,"catena-[(mu-2,3-dihydroxybutanedioato)-(mu-2,3-dioxybutanedioato)-(mu-4,4'-(ethane-1,2-diyl)dipyridine)-(mu-aqua)-tri-copper(ii) trihydrate]"
188,catena-((mu!8$-2-Hydroxyphosphonoacetato)-iron(ii)-sodium)
189,catena-((mu!8$-2-Hydroxy(phosphono)acetato)-iron(ii)-sodium)
190,catena-(bis(mu!4$-Fumarato)-(mu!2$-oxalato)-tetra-aqua-di-lanthanum(iii) tetrahydrate)
191,catena-[bis(mu-fumarato)-(mu-oxalato)-tetra-aqua-di-lanthanum(iii) tetrahydrate]
192,"catena-((mu!3$-Squarato-O,O',O'')-(mu!2$-aqua)-aqua-cadmium(ii))"
193,"catena-[(mu-1,1'-(butane-1,4-diyl)di(1H-imidazole))-bis(mu-2-(4-carboxylatobenzoyl)benzoato)-di-cadmium(ii)]"
194,"catena-[(mu!2$-4,4'-Bipyridine-N,N')-(mu!2$-4,4'-ethyne-1,2-diyldibenzoato-O,O')-zinc dimethylformamide solvate]"
195,"catena-[tetrakis(mu!4$-4,4'-Ethyne-1,2-diylbis(3-methylbenzoato)-O,O',O'',O''')-bis(mu!2$-4,4'-bipyridine-N,N')-tetra-zinc dimethylformamide solvate]"
196,"catena-[(mu-benzene-1,2,4,5-tetracarboxylato)-(mu-2,5-dicarboxyterephthalato)-diaqua-di-neodymium]"
197,"catena-[(mu-benzene-1,2,4,5-tetracarboxylato)-(mu-2,5-dicarboxyterephthalato)-diaqua-di-neodymium]"
198,"catena-((mu!6$-1,2,4,5-Benzenetetracarboxylato)-gadolinium)"
199,"catena-[bis(mu!3$-5-Carboxybenzene-1,3-dicarboxylato-O,O',O'',O''')-bis(mu!3$-5-carboxybenzene-1,3-dicarboxylato-O,O',O'')-bis(mu!3$-1,2,4-triazol-4-yl)-tetraaqua-penta-zinc(ii)]"
200,"catena-(bis(mu!3$-5-Carboxybenzene-1,3-dicarboxylato-O,O',O'',O''')-bis(mu!3$-5-carboxybenzene-1,3-dicarboxylato-O,O',O'')-bis(mu!3$-1,2,4-triazolato-N,N',N'')-tetraaqua-penta-zinc(ii))"
201,"catena-[bis(mu!3$-5-Carboxybenzene-1,3-dicarboxylato-O,O',O'',O''')-bis(mu!3$-5-carboxybenzene-1,3-dicarboxylato-O,O',O'')-bis(mu!3$-1,2,4-triazol-4-yl)-tetra-aqua-penta-zinc(ii)]"
202,"catena-[bis(mu!4$-Benzene-1,3,5-tricarboxylato)-tetrakis(mu!3$-1,2,4-triazol-4-yl)-diaqua-penta-zinc(ii) tetrahydrate clathrate]"
203,"catena(Tetra-aqua-tetrakis(mu!2$-formato-O,O')-di-cadmium(ii))"
204,"catena-[bis(mu!2$-Terephthalato)-bis(mu!2$-4-(3,5-dimethyl-1H-pyrazol-4-ylmethyl)-3,5-dimethyl-1H-pyrazole)-di-zinc(ii)]"
205,"catena-[bis(mu!4$-4,4'-Biphenyldicarboxylato-O,O,O',O'',O''')-(mu!4$-4,4'-biphenyldicarboxylato-O,O',O'',O''')-bis(formic acid)-di-europium(iii) unknown solvate]"
206,"catena-[bis(mu!4$-4,4'-Biphenyldicarboxylato-O,O,O',O'',O''')-(mu!4$-4,4'-biphenyldicarboxylato-O,O',O'',O''')-bis(formic acid)-di-samarium(iii) unknown solvate]"
207,"catena-[bis(mu!4$-4,4'-Biphenyldicarboxylato-O,O,O',O'',O''')-(mu!4$-4,4'-biphenyldicarboxylato-O,O',O'',O''')-bis(formic acid)-di-lanthanum(iii) unknown solvate]"
208,"catena-[bis(mu!4$-4,4'-Biphenyldicarboxylato-O,O,O',O'',O''')-(mu!4$-4,4'-biphenyldicarboxylato-O,O',O'',O''')-bis(formic acid)-di-cerium(iii) unknown solvate]"
209,"catena-[bis(mu!4$-4,4'-Biphenyldicarboxylato-O,O,O',O'',O''')-(mu!4$-4,4'-biphenyldicarboxylato-O,O',O'',O''')-bis(formic acid)-di-gadolinium(iii) unknown solvate]"
210,"catena-[bis(mu!4$-4,4'-Biphenyldicarboxylato-O,O,O',O'',O''')-(mu!4$-4,4'-biphenyldicarboxylato-O,O',O'',O''')-bis(formic acid)-di-neodymium(iii) unknown solvate]"
211,"catena-[bis(mu-4,4'-([(carboxylatomethyl)azanediyl]bis{(ethane-2,1-diyl)[(carboxylatomethyl)azanediyl]methylene})dibenzoato)-diaqua-penta-cadmium(ii) N,N-dimethylformamide solvate octahydrate]"
212,"catena-[tetrakis(oxonium)tris(mu-perylene-3,4,9,10-tetracarboxylato)-octa-potassium trihydrate]"
213,"catena-(tris(mu!4$-4,4'-(1,4-Phenylene)-bis(1,2,4-triazole)-N,N',N'',N''')-bis(mu!2$-4,4'-(1,4-phenylene)-bis(1,2,4-triazole)-N,N')-bis(mu!2$-hydroxo)-diaqua-tetra-copper(ii) hexakis(trifluoromethanesulfonate) decahydrate)"
214,"catena-((mu!4$-4,4'-(1,4-Phenylene)-bis(1,2,4-triazole)-N,N',N'',N''')-bis(mu!3$-sulfato-O,O',O'')-bis(mu!2$-hydroxo)-diaqua-tri-copper(ii))"
215,catena-(bis(mu!4$-D-Saccharinato)-di-cobalt methanol solvate hemihydrate)
216,"catena-[(mu!10$-hexakis(4-(carboxylatophenyl)oxymethyl)-3-oxapentane)-(mu!2$-1,1'-(1,4-phenylene)bis(1H-imidazole))-tri-manganese dimethylformamide solvate]"
217,"catena-[(mu!10$-hexakis(4-(carboxylatophenyl)oxymethyl)-3-oxapentane)-(mu!2$-1,1'-(1,4-phenylene)bis(1H-imidazole))-diaqua-tri-manganese dimethylformamide solvate hydrate]"
218,"catena-((mu!4$-Benzene-1,3,5-tricarboxylato)-(N,N-dimethylformamide-O)-(dimethylsulfoxide-O)-thulium)"
219,"catena-[tris(mu-benzene-1,3,5-tricarboxylato)-hexakis(1H-benzimidazole)-tetra-cobalt unknown solvate]"
220,"catena-(Penta-lithiumtris(mu!4$-N,N'-(1,3-phenylene)-bis(oxamato))-hexaaqua-tri-lithium(i)-di-nickel(ii) hydrate)"
221,"catena-[(mu-(hexane-1,6-diylbis{[(phosphonomethyl)azanediyl]methylene})bis[hydrogen (phosphonato)])-di-lithium]"
222,"catena-(bis(mu!4$-Pyrazole-3,5-dicarboxylato-N,O,O,O',O'',O''')-(mu!4$-carbonato-O,O,O',O',O'',O'')-diaqua-di-lanthanum heptahydrate)"
223,catena-(tetrakis((mu!3$-dicyanonitromethanide)-silver(i)))
224,catena-[(mu-but-2-enedioato)-(mu-hydroxo)-gallium tetrahydrate]
225,"catena-[tris(mu-anthracene-9,10-dicarboxylato)-tetrakis(N,N-dimethylformamide)-di-terbium(iii) unknown solvate]"
226,"catena-[(mnaphthalene-1,4-dicarboxylato)-(N,N-dimethylacetamide)-di-terbium(iii)]"
227,"catena-[(mu!2$-Benzene-1,2,4,5-tetracarboxylato)-bis(mu!2$-1,1'-(1,4-phenylenebis(methylene))bis(1H-imidazole))-di-silver(i) bis((mu!2$-1,1'-(1,4-phenylenebis(methylene))bis(1H-imidazole))-silver(i)) nonadecahydrate]"
228,"catena-[bis(mu!6$-Squarato-O,O,O',O'',O'',O''')-bis(mu!3$-hydroxo)-tri-copper(ii) tetrahydrate]"
229,"catena-(bis(mu-3,6-bis[(1H-imidazol-5-yl)methyl]piperazine-2,5-dione)-bis(mu-oxalato)-di-manganese(ii))"
230,catena-[(mu!4$-5-Aminotetrazolyl)-(mu!4$-isophthalato)-(mu!3$-5-aminotetrazolyl)-aqua-di-manganese(ii) ethanol solvate]
231,catena-[tetrakis(mu!3$-5-Aminotetrazolyl)-bis(mu!2$-chloro)-diaqua-tri-manganese methanol solvate]
232,"catena-[tetrakis(mu!5$-4,4'-(Methylenebis(3,5-dimethyl-1H-pyrazole-1,4-diyl))dibenzoato)-diaqua-bis(ethanol)-di-copper(i)-tetra-copper(ii) dinitrate N,N-dimethylformamide solvate]"
233,"catena-[(mu!2$-4H-1,2,4-Triazole)-pentakis(mu!2$-fluoro)-di-iron]"
234,"catena-((mu!2$-1,4-bis(imidazol-1-ylmethyl)benzene-N,N')-(mu!2$-hydrogen imidazole-4,5-dicarboxylato-N,N',O)-cadmium(ii))"
235,"catena-(1,4-bis(imidazol-3-ium-1-ylmethyl)benzenebis(mu!4$-hydrogen 1,2,4,5-benzenetetracarboxylato)-di-cadmium)"
236,"catena-(1,3-bis(imidazol-3-ium-1-ylmethyl)benzene(mu!4$-benzene-1,2,4,5-tetracarboxylato-O,O',O'',O''',O'''',O''''')-cadmium)"
237,"catena-((mu!4$-1,2,4,5-benzenetetracarboxylato-O,O',O'',O''')-bis(mu!2$-1,3-bis(imidazol-1-ylmethyl)benzene-N,N')-di-zinc)"
238,"catena-(tris(mu!4$-Biphenyl-4,4'-dicarboxylato)-hexakis(mu!3$-4-(pyridin-4-yl)benzoato)-bis(mu!3$-oxo)-hexa-indium dinitrate)"
239,catena-(tris(mu!4$-Terephthalato)-bis(mu!3$-oxo)-hexakis(mu!3$-4-(4-pyridyl)benzoato)-hexa-indium dinitrate)
240,catena-(tris(mu!4$-Terephthalato)-hexakis(mu!3$-isonicotinato)-bis(mu!3$-oxo)-hexa-indium dinitrate)
241,catena((mu!6$-Oxalato)-di-silver)
242,catena((mu!6$-Oxalato)-di-silver)
243,catena((mu!6$-Oxalato)-di-silver)
244,catena-((mu!6$-Oxalato)-di-silver)
245,"catena-[(mu!3$-Thiophene-2,5-dicarboxylato)-(mu!2$-4,4'-bipyridine)-zinc(ii)]"
246,"catena-(bis(mu!4$-Naphthalene-1,4-dicarboxylato)-(mu!2$-aqua)-(mu!2$-1,1'-(butane-1,4-diyl)diimidazole)-di-manganese(ii))"
247,"catena-[bis(mu!3$-Thiophene-2,5-dicarboxylato)-bis(mu!2$-4,4'-bipyridine)-di-cadmium(ii)]"
248,"catena-[(mu!3$-Thiophene-2,5-dicarboxylato)-(mu!2$-4,4'-bipyridine)-cadmium(ii)]"
249,"catena-((mu!6$-Ethane-1,2-disulfonato)-di-silver(i))"
250,"catena-((mu!10$-Butane-1,4-disulfonato)-di-silver(i))"
251,catena-((mu!5$-3-Carboxy-1-((carboxy-O)methyl)-5-oxopyridiniumato)-aqua-manganese monohydrate)
252,"catena-(bis((mu!5$-Pyridine-2,4,6-tricarboxylato)-(mu!3$-hydroxo))-tetra-copper(ii))"
253,"catena-((mu!3$-Malonato)-(mu!2$-4'-(4-pyridyl)-4,2':6',4''-terpyridine)-cadmium(ii) monohydrate)"
254,"catena-((mu!3$-Benzene-1,3,5-tricarboxylato)-(mu!3$-1-(3,5-bis(1H-imidazol-1-yl)phenyl)-1H-imidazole)-(mu!2$-oxo)-di-zinc trihydrate)"
255,"catena-(bis((mu!3$-Benzene-1,3,5-tricarboxylato)-(mu!2$-1,1'-biphenyl-4,4'-diylbis(1H-imidazole))-aqua)-tri-zinc tetrahydrate)"
256,"catena-(bis((mu!4$-Benzene-1,3,5-tricarboxylato-O,O',O'',O''',O'''')-(mu!2$-4,4'-bis(1-imidazolyl)biphenyl-N,N')-(aqua))-tri-nickel(ii) trihydrate)"
257,"catena-[bis(mu-benzene-1,3,5-tricarboxylato)-bis(mu-1,1'-([1,1'-biphenyl]-4,4'-diyl)di(1H-imidazole))-bis(aqua)-tri-nickel(ii) trihydrate]"
258,"catena-((mu!3$-4,4'-Bi(1,2,4-triazole))-(mu!2$-4,4'-bi(1,2,4-triazole))-(nitrato-O)-copper(ii) nitrate monohydrate)"
259,"catena-(hexakis(mu!2$-4,4'-Bi(1,2,4-triazole))-di-copper(ii) tetrakis(trifluoroacetate))"
260,"catena-((mu-4-chloro-2-oxy-5-hydroxy-3,6-dioxocyclohexa-1,4-diene-1-carbonitrile)-potassium)"
261,"catena-((mu!4$-Benzene-1,2,4,5-tetracarboxylato)-bis(mu!3$-2-(1H-tetrazol-5-yl)pyrazine)-tetra-aqua-tri-nickel(ii) hydrate)"
262,"catena-(bis(mu!3$-5-Chloro-6-oxo-1,6-dihydropyridine-3-carboxylato)-(mu!3$-oxalato)-(mu!2$-oxalato)-aqua-di-dysprosium dihydrate)"
263,"catena-(dimethylammoniumbis(mu-1,1'-biphenyl-4,4'-dicarboxylato)-scandium)"
264,"catena-((mu!4$-Butane-1,2,3,4-tetracarboxylato)-bis(mu!2$-1,2-bis(imidazol-1-ylmethyl)benzene)-di-cobalt(ii) octahydrate)"
265,"catena-((mu!4$-Butane-1,2,3,4-tetracarboxylato)-bis(mu!2$-1,3-bis(imidazol-1-ylmethyl)benzene)-di-cobalt(ii) dihydrate)"
266,"catena-(bis(mu!4$-Butane-1,2,3,4-tetracarboxylato)-tetrakis(mu!2$-1,4-bis(imidazol-1-ylmethyl)benzene)-tetra-cobalt(ii) hexahydrate)"
267,"catena-(tetrakis(mu!2$-Chloro)-bis(mu!2$-bis(imidazol-1-yl)methane-N,N')-di-cadmium)"
268,"catena-(bis(mu-chloro)-(mu-1,1'-methylenebis(1H-imidazole))-cadmium)"
269,"catena-((mu!4$-4-Oxypyridine-2,6-dicarboxylato)-triaqua-cerium(iii))"
270,"catena-((mu!4$-4-Oxypyridine-2,6-dicarboxylato)-triaqua-lanthanum(iii))"
271,"catena-((mu!4$-4-oxidopyridine-2,6-dicarboxylato)-triaqua-lanthanum)"
272,"catena-((mu!4$-4-Oxypyridine-2,6-dicarboxylato)-triaqua-lanthanum(iii))"
273,catena-(Ethylenediammoniumtetrakis(mu!5$-2-hydroxyphosphonoacetato)-bis(mu!4$-2-hydroxyphosphonoacetato)-bis(mu!3$-hydrogen 2-hydroxyphosphonoacetato)-tetra-aqua-deca-zinc hexahydrate)
274,"catena-[hexakis(mu!3$-4,5-Dicyanoimidazolyl)-hexakis(mu!2$-4,5-dicyanoimidazolyl)-dodeca-aqua-hexa-cadmium-potassium bromide]"
275,"catena-[hexakis(mu!3$-4,5-Dicyanoimidazolyl)-hexakis(mu!2$-4,5-dicyanoimidazolyl)-dodeca-aqua-hexa-cadmium-sodium bromide]"
276,"catena-[hexakis(mu!3$-4,5-Dicyanoimidazolyl)-hexakis(mu!2$-4,5-dicyanoimidazolyl)-dodeca-aqua-hexa-cadmium-sodium chloride]"
277,"catena-[hexakis(mu!3$-4,5-Dicyanoimidazolyl)-hexakis(mu!2$-4,5-dicyanoimidazolyl)-dodeca-aqua-hexa-cadmium-sodium iodide]"
278,"catena-[hexakis(mu!3$-4,5-Dicyanoimidazolyl)-hexakis(mu!2$-4,5-dicyanoimidazolyl)-dodeca-aqua-hexa-cadmium-rubidium chloride]"
279,"catena-[hexakis(mu!3$-4,5-Dicyanoimidazolyl)-hexakis(mu!2$-4,5-dicyanoimidazolyl)-dodeca-aqua-hexa-cadmium-rubidium bromide]"
280,"catena-[hexakis(mu!3$-4,5-Dicyanoimidazolyl)-hexakis(mu!2$-4,5-dicyanoimidazolyl)-dodeca-aqua-hexa-cadmium-rubidium iodide]"
281,"catena-[hexakis(mu!3$-4,5-Dicyanoimidazolyl)-hexakis(mu!2$-4,5-dicyanoimidazolyl)-dodeca-aqua-hexa-cadmium-potassium iodide]"
282,catena-[bis(mu!6$-5-((2-carboxylatopyrrolidin-1-yl)carbonyl)isophthalato)-aqua-bis(pyridine)-tri-copper tetrahydrofuran unknown solvate hydrate]
283,"catena-((mu!4$-Benzene-1,4-dicarboxylato-2,5-dicarboxylic acid)-(mu!2$-hydroxo)-iron(iii) monohydrate clathrate)"
284,"catena-((mu!4$-Benzene-1,4-dicarboxylato-2,5-dicarboxylic acid)-(mu!2$-hydroxo)-iron(iii) hydrate clathrate)"
285,"catena-[bis(mu-cyclobutane-1,1-dicarboxylato)-(mu-4,4'-ethane-1,2-diyldipyridine)-diaqua-di-manganese]"
286,"catena-(tetrakis(mu!2$-Isonicotinato-N,O)-bis(mu!2$-hydroxo)-tri-copper(ii))"
287,"catena-((mu!8$-Naphthalene-2,6-dicarboxylato)-di-lithium)"
288,"catena-[(mu-4,4',4''-(benzene-1,3,5-triyltriethyne-2,1-diyl)tribenzoato)-diaqua-holmium N,N-dimethylformamide unknown solvate dihydrate]"
289,"catena-((mu-1,1'-(butane-1,4-diyl)bis(3-methyl-1,3-dihydro-2H-imidazole-2-thione))-silver tetraoxo-chromium(vi))"
290,catena-[octakis(mu-azido)-(mu-hydroxo)-octakis(mu-isonicotinato)-octa-cobalt unknown solvate]
291,"catena-[bis(mu-2,6-di(1H-imidazol-1-yl)pyridine)-bis(mu-hydrogen3,3',3''-(2,4,6-trioxo-1,3,5-triazinane-1,3,5-triyl)tripropanoato)-di-cadmium]"
292,"catena-[tetrakis(mu-azido)-tetrakis(mu-3,5-diamino-1,2,4-triazolato)-tetra-cadmium(ii)]"
293,"catena-[octakis(mu-azido)-bis(mu-1,1'-(butane-1,4-diyl)bis(1H-tetrazole))-tetra-cadmium(ii)]"
294,catena-[(mu!6$-Tartrato)-lead(ii)]
295,catena-[(mu-Tartrato)-lead(ii)]
296,"catena-((mu!3$-3,8-bis(1H-imidazol-1-yl)-1,10-phenanthroline-N,N',N'',N''')-bis(mu!2$-D-camphorato-O,O',O'',O''')-aqua-di-cadmium(ii))"
297,"catena-(bis(mu!2$-D-Camphorato-O,O',O'')-bis(mu!2$-3,8-bis(1H-imidazol-1-yl)-1,10-phenanthroline-N,N')-di-zinc(ii) pentahydrate)"
298,"catena-[(mu-2,4-bis(carboxylatomethoxy)benzoato)-sodium-zinc]"
299,catena-(tris(mu-isophthalato)-tetra-aqua-di-praseodymium dimethylformamide solvate monohydrate)
300,catena-(tris(mu-isophthalato)-tetra-aqua-di-neodymium dimethylformamide solvate monohydrate)
301,catena-(tris(mu-isophthalato)-tetra-aqua-di-gadolinium dimethylformamide solvate monohydrate)
302,"catena-[tetrakis(3-methyl-1-pentyl-1H-imidazol-3-ium)(mu-bromo)-octakis(mu-naphthalene-1,4-dicarboxylato)-tetra-cobalt-penta-sodium]"
303,"catena-((mu!4$-3,5-Diaminobenzoato-N,N',O,O')-(mu!2$-azido-N,N'')-manganese(ii))"
304,"catena-[(mu-4-carboxy[1,1'-biphenyl]-2,3',5',6-tetracarboxylato)-aqua-bis(2,2'-bipyridine)-di-cobalt]"
305,"catena-((mu!4$-3,5-Diaminobenzoato-N,N',O,O')-(mu!2$-azido-N,N)-cadmium(ii))"
306,"catena-((mu!3$-Azido-N,N,N'')-(mu!3$-4-aminobenzoato-N,O,O')-manganese(ii))"
307,"catena-[1,1'-(1,4-phenylene)bis(1H-imidazol-3-ium)bis((mu-aqua)-(mu-biphenyl-2,3',4,5',6-pentacarboxylato)-(mu-1,1'-(1,4-phenylene)bis(1H-imidazole))-triaqua-di-cobalt)]"
308,"catena-[bis(mu-4-carboxy[1,1'-biphenyl]-2,3',5',6-tetracarboxylato)-tetrakis(mu-1,1'-(1,4-phenylenebis(methylene))bis(1H-imidazole))-tetra-cobalt tetrahydrate]"
309,"catena-((mu!8$-1,4-Butylene-diphosphonato)-bis(mu!2$-aqua)-di-copper(ii) monohydrate)"
310,catena-((mu!8$-Acetylenedicarboxylato)-(mu!6$-oxalato)-tetra-thallium(i))
311,"catena-(bis(mu!3$-eta$4!-Benzoquinone-O,O')-hexacarbonyl-tri-manganese(ii))"
312,"catena-(bis(mu!3$-eta$4!-Benzoquinone-O,O')-hexacarbonyl-cobalt(ii)-di-manganese(ii))"
313,"catena-[bis(mu-propane-1,2,3-tricarboxylato)-tetraoxo-tetra-aqua-barium(ii)-di-uranium(vi)]"
314,"catena-[bis(mu-propane-1,2,3-tricarboxylato)-(1,4,8,11-tetraazacyclotetradecane)-tetraoxo-nickel(ii)-di-uranium(vi)]"
315,"catena-[bis(mu-propane-1,2,3-tricarboxylato)-(5,5,7,12,12,14-hexamethyl-1,4,8,11-tetraazacyclotetradecane)-tetraoxo-copper(ii)-di-uranium(vi)]"
316,"catena-(bis(mu!3$-2,4-Dinitrophenoxo)-lead(ii))"
317,catena-[tetrakis(mu-pyridine-3-carboxylato)-bis(mu-oxo)-tetrakis(mu-iodo)-octa-n-butyl-tetra-copper(i)-tetra-tin(iv)]
318,"catena-((mu-2,2',5,5'-tetrafluoro-3,3',6,6'-tetrakis(methylsulfanyl)[1,1'-biphenyl]-4,4'-dicarboxylato)-aqua-lead unknown solvate)"
319,"catena-[bis(mu!4$-(2RS,3RS)-Tartrato-O,O',O'',O''',O'''',O''''')-(mu!2$-oxalato-O,O',O'',O''')-diaqua-di-lanthanum(iii) tetrahydrate]"
320,"catena-[(mu!3$-3,5-Diethyl-1,2,4-triazolato)-copper acetylene clathrate]"
321,"catena-[(mu!3$-3,5-Diethyl-1,2,4-triazolato)-copper acetylene clathrate]"
322,"catena-[(mu!3$-3,5-Diethyl-1,2,4-triazolato)-copper carbon dioxide clathrate]"
323,"catena-(pentakis(mu-1,1'-(butane-1,4-diyl)bis(1H-imidazole))-di-copper(ii) tetrakis(bis(trifluoromethanesulfonyl)amide))"
324,"catena-(pentakis(mu-1,1'-(butane-1,4-diyl)bis(1H-imidazole))-di-copper(ii) tetrakis(bis(trifluoromethanesulfonyl)amide))"
325,"catena-[(mu!4$-1,2,4,5-tetrakis(4-Methylthiophenyl)ethynylbenzene)-octakis(mu!2$-bromo)-tetrabromo-tetra-bismuth benzene solvate]"
326,"catena-[(mu!4$-1,3,6,8-tetrakis(4-Methylthiophenyl)pyrene)-bis(mu!2$-bromo)-tetrabromo-di-bismuth]"
327,"catena-[(mu-4,4',4''-nitrilotribenzoato)-penta-cadmium N,N-dimethylacetamide  solvate hexadecahydrate]"
328,"catena-[bis(mu!3$-4,3':5',4''-terpyridine)-tris(mu!2$-terephthalato)-hexa-aqua-tri-cobalt]"
329,"catena-[bis(mu!3$-4,3':5',4''-terpyridine)-tris(mu!2$-terephthalato)-hexa-aqua-tri-nickel]"
330,"catena-[(mu!4$-cyclohexane-1,4-dicarboxylato)-bis(mu!2$-4,3':5',4''-terpyridine)-bis(nitrato)-di-cobalt dihydrate]"
331,"catena-[(mu!7$-3-Phosphonatobenzoato-O,O,O',O',O'',O'',O''',O''',O'''')-(mu!6$-3-phosphonatobenzoato-O,O,O',O'',O'',O''',O''',O'''')-diaqua-tri-lead(ii)]"
332,"catena-((mu!4$-6-Methyl-3-methoxybenzene-1,2,4,5-tetraolato)-magnesium)"
333,"catena-[bis(mu-pyridine-2,5-dicarboxylato)-tetra-aqua-cobalt(ii)-lanthanum(iii) chloride]"
334,catena-(hexakis(mu!3$-Iminodiacetato)-tri-copper(ii)-di-erbium(iii) heptahydrate)
335,"catena-[(mu!2$-2-(2-Carboxylatovinyl)benzoato)-(mu!2$-piperazine-1,4-diylbis(pyridin-4-ylmethanone))-diaqua-nickel trihydrate]"
336,"catena-((mu!4$-terephthalato)-(mu!2$-terephthalato)-bis(mu!2$-4,4'-bipyridine)-di-nickel(ii))"
337,"catena-[tris(mu-3,3'-(ethene-1,2-diyl)dipyridine)-tetrakis(mu-thiophene-2,5-dicarboxylato)-tetra-zinc]"
338,"catena-[(mu!4$-Naphthalene-1,4-dicarboxylato-O,O,O',O'',O''')-(mu!4$-naphthalene-1,4-dicarboxylato-O,O',O'',O''')-aqua-(1,10-phenanthroline-5,6-dione-N,N')-di-manganese(ii)]"
339,"catena-[bis(mu-1,3,5-tris(4-carboxylatophenyl)benzene)-(mu-4,4'-(ethene-1,2-diyl)dipyridine)-diaqua-tri-cadmium(ii) 4,4'-(ethene-1,2-diyl)dipyridine unknown solvate]"
340,"catena-[bis(mu-1,3,5-tris(4-carboxylatophenyl)benzene)-(mu-4,4'-(ethene-1,2-diyl)dipyridine)-(mu-N,N-dimethylformamide)-aqua-tri-cadmium(iii) N,N-dimethylformamide unknown solvate]"
341,"catena-[bis(mu!8$-Butane-1,2,3,4-tetracarboxylato)-hexa-aqua-di-cadmium(ii)]"
342,"catena-[bis(mu-1,3,5-tris(4-carboxylatophenyl)benzene)-(mu-4,4'-(ethene-1,2-diyl)dipyridine)-(N,N-dimethylformamide)-aqua-tri-cadmium(iii) unknown solvate]"
343,catena-[(mu-azido-(10-bromo)cobalamin)-pentaaqua-di-sodium bis(azide) acetone solvate pentahydrate]
344,"catena-[(mu-1H-1,2,4-triazole-3,5-diamine)-(mu-5-methylisophthalato)-(methanol)-cobalt]"
345,catena-((mu!4$-5-Aminoisophthalato)-aqua-cadmium(ii) hydrate)
346,catena-((mu!4$-5-Aminoisophthalato)-aqua-cadmium(ii) hydrate)
347,catena-[(mu-5-aminoisophthalato)-aqua-cadmium monohydrate]
348,"catena-[bis(mu-3,5-diamino-triazolato)-(mu-but-2-enedioato)-di-zinc]"
349,"catena-[bis(mu-piperazine-1,4-diylbis(pyridin-4-ylmethanone))-bis(mu-2-[2-carboxylatoethenyl]benzoato)-di-copper pentahydrate]"
350,"catena-[tetrakis(mu-2-chlorobenzoato)-bis(mu-2,3,5-trimethylpyrazine)-tetra-silver]"
351,"catena-(bis(mu!3$-Thiocyanato-S,S,S)-(mu!2$-2-aminopyrimidine-N$1!:N$3!)-di-silver(i))"
352,"catena-((mu!4$-4,4'-Diazenediyldibenzoato-O,O',O'',O''')-aqua-cadmium(ii))"
353,catena-(tris(1-ethyl-3-methylimidazolium)octakis(mu-dicyanamide)-octa-aqua-tri-lanthanum tetrachloride)
